stop_id,stop_name,fullName,stop_id,municipality,district_code,mainTrafficType,idosCategory,lat,lon,avgJtskX,avgJtskY,numStops
"Divišov,Měchnov,rozc.","Divišov,Měchnov,rozc.","Divišov,Měchnov,rozcestí","Divišov,Měchnov,rozc.",Divišov,BN,bus,301003,49.8006,14.8980274,-713144.4,-1079190.0,2
"Divišov,nám.","Divišov,nám.","Divišov,náměstí","Divišov,nám.",Divišov,BN,undefined,301003,49.7882767,14.87628,-714875.2,-1080345.0,2
"Divišov,Radonice","Divišov,Radonice","Divišov,Radonice","Divišov,Radonice",Divišov,BN,bus,301003,49.78515,14.9408092,-710313.25,-1081293.5,2
"Divišov,rozc.Dalovy","Divišov,rozc.Dalovy","Divišov,rozcestí Dalovy","Divišov,rozc.Dalovy",Divišov,BN,bus,301003,49.78787,14.8521214,-716605.7,-1080163.25,2
"Divišov,rozc.Křešice","Divišov,rozc.Křešice","Divišov,rozcestí Křešice","Divišov,rozc.Křešice",Divišov,BN,bus,301003,49.80709,14.86245,-715589.4,-1078140.5,2
"Divišov,Šternov","Divišov,Šternov","Divišov,Šternov","Divišov,Šternov",Divišov,BN,bus,301003,49.80426,14.908659,-712332.7,-1078886.0,4
"Divišov,Vrcha","Divišov,Vrcha","Divišov,Vrcha","Divišov,Vrcha",Divišov,BN,bus,301003,49.7938957,14.8829079,-714320.6,-1079787.75,2
"Divišov,Všechlapská","Divišov,Všechlapská","Divišov,Všechlapská","Divišov,Všechlapská",Divišov,BN,bus,301003,49.78989,14.8794994,-714621.938,-1080197.25,2
"Divišov,Zdebuzeves","Divišov,Zdebuzeves","Divišov,Zdebuzeves","Divišov,Zdebuzeves",Divišov,BN,bus,301003,49.77739,14.95757,-709228.0,-1082305.25,2
Divoká Šárka,Divoká Šárka,Divoká Šárka,Divoká Šárka,Praha,AB,tram,301003,50.0925751,14.3244524,-749593.25,-1041501.44,7
Dlouhá Lhota (PB),Dlouhá Lhota,Dlouhá Lhota,Dlouhá Lhota (PB),Dlouhá Lhota,PB,bus,301003,49.72135,14.1185389,-769977.4,-1080331.25,2
Dlouhá Lhota (vlak),Dlouhá Lhota,Dlouhá Lhota,Dlouhá Lhota (vlak),Dlouhá Lhota,MB,train,600003,50.42112,15.0395536,-694197.8,-1012058.25,1
"Dlouhá Lhota,U Křížku (PB)","Dlouhá Lhota,U Křížku","Dlouhá Lhota,U Křížku","Dlouhá Lhota,U Křížku (PB)",Dlouhá Lhota,PB,bus,301003,49.7243767,14.1272125,-769311.063,-1080086.0,2
"Dlouhá Lhota,U Lochmanů (MB)","Dlouhá Lhota,U Lochmanů","Dlouhá Lhota,U Lochmanů","Dlouhá Lhota,U Lochmanů (MB)",Dlouhá Lhota,MB,bus,301003,50.41929,15.0613194,-692689.9,-1012458.19,2
"Dlouhá Lhota,U Zachařů (MB)","Dlouhá Lhota,U Zachařů","Dlouhá Lhota,U Zachařů","Dlouhá Lhota,U Zachařů (MB)",Dlouhá Lhota,MB,bus,301003,50.4197731,15.0522766,-693320.25,-1012322.38,2
"Dlouhá Lhota,žel.zast. (MB)","Dlouhá Lhota,žel.zast.","Dlouhá Lhota,železniční zastávka","Dlouhá Lhota,žel.zast. (MB)",Dlouhá Lhota,MB,bus,301003,50.4206467,15.0390863,-694237.5,-1012105.88,2
Dlouhá třída,Dlouhá třída,Dlouhá třída,Dlouhá třída,Praha,AB,tram,301003,50.0911026,14.42772,-742296.1,-1042675.0,2
Dlouhopolsko,Dlouhopolsko,Dlouhopolsko,Dlouhopolsko,Dlouhopolsko,NB,bus,301003,50.1752472,15.30534,-678869.25,-1041580.13,2
Do Čertous,Do Čertous,Do Čertous,Do Čertous,Praha,AB,bus,301003,50.12268,14.6103783,-728876.0,-1040959.5,2
Do Chuchle,Do Chuchle,Do Chuchle,Do Chuchle,Praha,AB,bus,301003,50.0175858,14.3570614,-748426.2,-1050083.13,1
Do Koutů,Do Koutů,Do Koutů,Do Koutů,Praha,AB,bus,301003,49.99196,14.4164257,-744600.7,-1053488.63,2
Do Lipan,Do Lipan,Do Lipan,Do Lipan,Praha,AB,bus,301003,50.0080147,14.626380900000001,-729446.0,-1053751.25,2
Do Rybníčků,Do Rybníčků,Do Rybníčků,Do Rybníčků,Praha,AB,bus,301003,50.14965,14.4452,-740171.4,-1036394.13,1
Dobeška,Dobeška,Dobeška,Dobeška,Praha,AB,bus,301003,50.04183,14.416,-743874.4,-1047989.88,2
Dobrá Voda u Březnice,Dobrá Voda u Březnice,Dobrá Voda u Březnice,Dobrá Voda u Březnice,Březnice,PB,train,600003,49.55614,13.999460000000001,-781084.6,-1097307.5,1
Dobratická,Dobratická,Dobratická,Dobratická,Praha,AB,trolleybus,301003,50.13034,14.5085173,-735978.4,-1039135.5,2
Dobročovice,Dobročovice,Dobročovice,Dobročovice,Dobročovice,PH,bus,301003,50.0561943,14.6987257,-723595.75,-1049130.25,2
Dobročovická,Dobročovická,Dobročovická,Dobročovická,Praha,AB,bus,301003,50.0733337,14.5049171,-737090.75,-1045382.88,2
Dobronická,Dobronická,Dobronická,Dobronická,Praha,AB,bus,301003,50.0110168,14.4719582,-740368.4,-1051930.25,2
Dobrovice,Dobrovice,Dobrovice,Dobrovice,Dobrovice,MB,train,600003,50.3550949,14.940217,-702148.938,-1018431.13,1
"Dobrovice,aut.st.","Dobrovice,aut.st.","Dobrovice,autobusové stanoviště","Dobrovice,aut.st.",Dobrovice,MB,bus,301003,50.36879,14.963686,-700296.2,-1017136.56,2
"Dobrovice,Bojetice","Dobrovice,Bojetice","Dobrovice,Bojetice","Dobrovice,Bojetice",Dobrovice,MB,bus,301003,50.3791275,14.967782,-699858.8,-1016034.13,2
"Dobrovice,Holé Vrchy","Dobrovice,Holé Vrchy","Dobrovice,Holé Vrchy","Dobrovice,Holé Vrchy",Dobrovice,MB,bus,301003,50.39113,14.9791355,-698885.9,-1014814.13,2
"Dobrovice,Holé Vrchy,Ctiměřická","Dobrovice,Holé Vrchy,Ctiměřická","Dobrovice,Holé Vrchy,Ctiměřická","Dobrovice,Holé Vrchy,Ctiměřická",Dobrovice,MB,bus,301003,50.3848038,14.9899731,-698212.25,-1015611.5,2
"Dobrovice,Chloumek","Dobrovice,Chloumek","Dobrovice,Chloumek","Dobrovice,Chloumek",Dobrovice,MB,bus,301003,50.3831444,14.9301949,-702451.938,-1015245.13,2
"Dobrovice,Libichov","Dobrovice,Libichov","Dobrovice,Libichov","Dobrovice,Libichov",Dobrovice,MB,bus,301003,50.35158,14.9167442,-703856.0,-1018602.13,2
"Dobrovice,Libichov,hl.sil.","Dobrovice,Libichov,hl.sil.","Dobrovice,Libichov,hlavní silnice","Dobrovice,Libichov,hl.sil.",Dobrovice,MB,bus,301003,50.35192,14.9132328,-704098.9,-1018532.69,2
"Dobrovice,Sýčina","Dobrovice,Sýčina","Dobrovice,Sýčina","Dobrovice,Sýčina",Dobrovice,MB,bus,301003,50.366684,14.9361734,-702267.4,-1017115.75,2
"Dobrovice,Sýčina,Nádražní","Dobrovice,Sýčina,Nádražní","Dobrovice,Sýčina,Nádražní","Dobrovice,Sýčina,Nádražní",Dobrovice,MB,bus,301003,50.3667526,14.93759,-702166.5,-1017121.0,2
"Dobrovice,Švermovy sady","Dobrovice,Švermovy sady","Dobrovice,Švermovy sady","Dobrovice,Švermovy sady",Dobrovice,MB,bus,301003,50.3688736,14.9569454,-700770.5,-1017065.38,2
"Dobrovice,Týnec","Dobrovice,Týnec","Dobrovice,Týnec","Dobrovice,Týnec",Dobrovice,MB,bus,301003,50.3747253,14.9792538,-699112.8,-1016624.5,2
"Dobrovice,Úherce","Dobrovice,Úherce","Dobrovice,Úherce","Dobrovice,Úherce",Dobrovice,MB,bus,301003,50.36918,14.9879379,-698579.75,-1017316.38,2
"Dobrovice,v hájku","Dobrovice,v hájku","Dobrovice,v hájku","Dobrovice,v hájku",Dobrovice,MB,bus,301003,50.3745422,14.9692574,-699820.563,-1016553.06,2
"Dobrovice,žel.st.","Dobrovice,žel.st.","Dobrovice,železniční stanice","Dobrovice,žel.st.",Dobrovice,MB,bus,301003,50.3558426,14.9395924,-702182.25,-1018342.75,2
Dobrovítov,Dobrovítov,Dobrovítov,Dobrovítov,Dobrovítov,KH,bus,301003,49.78726,15.3280277,-682626.6,-1084599.13,2
"Dobrovítov,Dědice","Dobrovítov,Dědice","Dobrovítov,Dědice","Dobrovítov,Dědice",Dobrovítov,KH,undefined,301003,49.78378,15.3036728,-684414.938,-1084764.63,1
"Dobrovítov,Dědice,rozc.","Dobrovítov,Dědice,rozc.","Dobrovítov,Dědice,rozcestí","Dobrovítov,Dědice,rozc.",Dobrovítov,KH,bus,301003,49.7775879,15.3040361,-684474.75,-1085451.0,2
Dobrovíz,Dobrovíz,Dobrovíz,Dobrovíz,Dobrovíz,PZ,bus,301003,50.1146049,14.2168045,-756880.9,-1038009.38,2
Dobrovíz (vlak),Dobrovíz,Dobrovíz,Dobrovíz (vlak),Dobrovíz,PZ,train,600003,50.11058,14.2194986,-756752.25,-1038479.44,1
"Dobrovíz,Komerční zóna","Dobrovíz,Komerční zóna","Dobrovíz,Komerční zóna","Dobrovíz,Komerční zóna",Dobrovíz,PZ,bus,301003,50.1072845,14.2133369,-757239.75,-1038781.13,2
"Dobrovíz,Obecní úřad","Dobrovíz,Obecní úřad","Dobrovíz,Obecní úřad","Dobrovíz,Obecní úřad",Dobrovíz,PZ,bus,301003,50.1138535,14.2195511,-756697.9,-1038119.25,2
Dobrovíz-Amazon,Dobrovíz-Amazon,Dobrovíz-Amazon,Dobrovíz-Amazon,Dobrovíz,PZ,train,600003,50.10747,14.2140474,-757186.438,-1038767.81,1
"Dobršín,rozc.0.4","Dobršín,rozc.0.4","Dobršín,rozcestí 0.4","Dobršín,rozc.0.4",Dobršín,KT,bus,301003,49.2590027,13.5582771,-817549.0,-1125369.25,2
"Dobřejovice,Čestlická","Dobřejovice,Čestlická","Dobřejovice,Čestlická","Dobřejovice,Čestlická",Dobřejovice,PH,bus,301003,49.9838181,14.5855522,-732707.0,-1056026.0,2
"Dobřejovice,Jesenická","Dobřejovice,Jesenická","Dobřejovice,Jesenická","Dobřejovice,Jesenická",Dobřejovice,PH,bus,301003,49.9808273,14.5732651,-733625.0,-1056237.88,2
"Dobřejovice,Košumberk","Dobřejovice,Košumberk","Dobřejovice,Košumberk","Dobřejovice,Košumberk",Dobřejovice,PH,bus,301003,49.97923,14.5841007,-732878.8,-1056518.25,2
"Dobřejovice,Na návsi","Dobřejovice,Na návsi","Dobřejovice,Na návsi","Dobřejovice,Na návsi",Dobřejovice,PH,bus,301003,49.9818039,14.579258,-733184.4,-1056187.5,2
Dobřeň,Dobřeň,Dobřeň,Dobřeň,Dobřeň,ME,bus,301003,50.4784164,14.5576982,-727286.7,-1001246.0,2
"Dobřeň,Jestřebice","Dobřeň,Jestřebice","Dobřeň,Jestřebice","Dobřeň,Jestřebice",Dobřeň,ME,bus,301003,50.46251,14.5708733,-726597.75,-1003125.25,2
"Dobřeň,Jestřebice,Malá Jestřebice","Dobřeň,Jestřebice,Malá Jestřebice","Dobřeň,Jestřebice,Malá Jestřebice","Dobřeň,Jestřebice,Malá Jestřebice",Dobřeň,ME,bus,301003,50.4567337,14.5683079,-726864.6,-1003737.69,2
"Dobřeň,na Špičáku","Dobřeň,na Špičáku","Dobřeň,na Špičáku","Dobřeň,na Špičáku",Dobřeň,ME,bus,301003,50.47175,14.5677395,-726680.1,-1002077.0,2
"Dobřeň,Střezivojice","Dobřeň,Střezivojice","Dobřeň,Střezivojice","Dobřeň,Střezivojice",Dobřeň,ME,bus,301003,50.4910126,14.5569382,-727151.6,-999850.563,2
Dobříč,Dobříč,Dobříč,Dobříč,Dobříč,PZ,bus,301003,50.0211945,14.2578478,-755412.6,-1048705.75,2
Dobříčkov,Dobříčkov,Dobříčkov,Dobříčkov,Postupice,BN,train,600003,49.75262,14.7616148,-723582.9,-1083193.75,1
Dobřichov,Dobřichov,Dobřichov,Dobřichov,Dobřichov,KO,bus,301003,50.07795,15.03204,-699622.2,-1049844.25,2
Dobřichovice,Dobřichovice,Dobřichovice,Dobřichovice,Dobřichovice,PZ,train,600003,49.927475,14.2877693,-754728.563,-1059325.5,1
"Dobřichovice,Nádraží","Dobřichovice,Nádraží","Dobřichovice,Nádraží","Dobřichovice,Nádraží",Dobřichovice,PZ,bus,301003,49.9272957,14.2884874,-754680.3,-1059352.75,3
"Dobřichovice,Pod Vinicí","Dobřichovice,Pod Vinicí","Dobřichovice,Pod Vinicí","Dobřichovice,Pod Vinicí",Dobřichovice,PZ,bus,301003,49.931282,14.2760849,-755500.9,-1058790.63,2
"Dobřichovice,Pošta","Dobřichovice,Pošta","Dobřichovice,Pošta","Dobřichovice,Pošta",Dobřichovice,PZ,bus,301003,49.92717,14.2746048,-755669.4,-1059228.75,4
"Dobřichovice,Randova","Dobřichovice,Randova","Dobřichovice,Randova","Dobřichovice,Randova",Dobřichovice,PZ,bus,301003,49.9358368,14.28348,-754905.0,-1058361.75,2
"Dobřichovice,rozc.Karlík","Dobřichovice,rozc.Karlík","Dobřichovice,rozcestí Karlík","Dobřichovice,rozc.Karlík",Dobřichovice,PZ,bus,301003,49.92808,14.27169,-755862.6,-1059099.5,3
Dobříň,Dobříň,Dobříň,Dobříň,Dobříň,LT,train,600003,50.4372444,14.2963963,-746292.25,-1003255.44,1
Dobříš,Dobříš,Dobříš,Dobříš,Dobříš,PB,train,600003,49.79,14.1831226,-764301.7,-1073423.0,1
"Dobříš,Kodetka","Dobříš,Kodetka","Dobříš,Kodetka","Dobříš,Kodetka",Dobříš,PB,bus,301003,49.7987556,14.1957245,-763267.5,-1072585.0,2
"Dobříš,Kostelíček","Dobříš,Kostelíček","Dobříš,Kostelíček","Dobříš,Kostelíček",Dobříš,PB,bus,301003,49.78384,14.1815224,-764511.4,-1074085.0,2
"Dobříš,lom","Dobříš,lom","Dobříš,lom","Dobříš,lom",Dobříš,PB,bus,301003,49.7719154,14.16678,-765747.75,-1075250.0,2
"Dobříš,Na Hradci","Dobříš,Na Hradci","Dobříš,Na Hradci","Dobříš,Na Hradci",Dobříš,PB,bus,301003,49.811462399999996,14.101016,-769819.7,-1070232.0,2
"Dobříš,nám.","Dobříš,nám.","Dobříš,náměstí","Dobříš,nám.",Dobříš,PB,bus,301003,49.78161,14.1706667,-765320.063,-1074222.0,7
"Dobříš,Pod Hradcem","Dobříš,Pod Hradcem","Dobříš,Pod Hradcem","Dobříš,Pod Hradcem",Dobříš,PB,bus,301003,49.80106,14.1235523,-768376.1,-1071605.0,2
"Dobříš,Průmyslová zóna","Dobříš,Průmyslová zóna","Dobříš,Průmyslová zóna","Dobříš,Průmyslová zóna",Dobříš,PB,bus,301003,49.7950363,14.19073,-763681.2,-1072944.5,2
"Dobříš,Sanatorium","Dobříš,Sanatorium","Dobříš,Sanatorium","Dobříš,Sanatorium",Dobříš,PB,bus,301003,49.7878456,14.1515646,-766585.1,-1073342.75,2
"Dobříš,Statek","Dobříš,Statek","Dobříš,Statek","Dobříš,Statek",Dobříš,PB,bus,301003,49.776516,14.1551495,-766505.7,-1074626.5,2
"Dobříš,Svatá Anna","Dobříš,Svatá Anna","Dobříš,Svatá Anna","Dobříš,Svatá Anna",Dobříš,PB,bus,301003,49.7727661,14.1412487,-767555.438,-1074899.5,2
"Dobříš,Trnová,Dvůr","Dobříš,Trnová,Dvůr","Dobříš,Trnová,Dvůr","Dobříš,Trnová,Dvůr",Dobříš,PB,bus,301003,49.7940369,14.1347694,-767686.063,-1072491.5,2
"Dobříš,U Slovanky","Dobříš,U Slovanky","Dobříš,U Slovanky","Dobříš,U Slovanky",Dobříš,PB,bus,301003,49.78639,14.165761,-765595.563,-1073646.0,2
"Dobříš,Větrník","Dobříš,Větrník","Dobříš,Větrník","Dobříš,Větrník",Dobříš,PB,bus,301003,49.789653799999996,14.1775589,-764703.75,-1073405.13,2
"Dobříš,Žel.st.","Dobříš,Žel.st.","Dobříš,Železniční stanice","Dobříš,Žel.st.",Dobříš,PB,bus,301003,49.78904,14.1849461,-764186.563,-1073547.25,4
Dobřív,Dobřív,Dobřív,Dobřív,Dobřív,RO,bus,301003,49.7146759,13.6857109,-800972.563,-1076597.13,4
"Dobřív,chaty","Dobřív,chaty","Dobřív,chaty","Dobřív,chaty",Dobřív,RO,bus,301003,49.7222748,13.7055588,-799433.4,-1075970.25,2
"Dobřív,Melmatěj","Dobřív,Melmatěj","Dobřív,Melmatěj","Dobřív,Melmatěj",Dobřív,RO,bus,301003,49.7289352,13.72484,-797950.25,-1075439.88,2
"Dobřív,Na Fořtovně","Dobřív,Na Fořtovně","Dobřív,Na Fořtovně","Dobřív,Na Fořtovně",Dobřív,RO,bus,301003,49.71779,13.6945858,-800289.0,-1076348.5,2
"Dobřív,Pavlovsko","Dobřív,Pavlovsko","Dobřív,Pavlovsko","Dobřív,Pavlovsko",Dobřív,RO,undefined,301003,49.71808,13.6661816,-802310.5,-1076017.25,2
"Dobřív,u hřbitova","Dobřív,u hřbitova","Dobřív,u hřbitova","Dobřív,u hřbitova",Dobřív,RO,undefined,301003,49.7166519,13.6783943,-801462.4,-1076302.5,2
Dobšice,Dobšice,Dobšice,Dobšice,Dobšice,NB,bus,301003,50.134285,15.2694817,-681980.5,-1045780.88,2
Dobšice n.Cidlinou,Dobšice nad Cidlinou,Dobšice nad Cidlinou,Dobšice n.Cidlinou,Dobšice,NB,train,600003,50.1400681,15.2636061,-682316.75,-1045090.0,1
"Dobšice,Libněves","Dobšice,Libněves","Dobšice,Libněves","Dobšice,Libněves",Dobšice,NB,bus,301003,50.13861,15.26358,-682338.75,-1045250.44,2
Dobšín,Dobšín,Dobšín,Dobšín,Dobšín,MB,bus,301003,50.4830475,15.11191,-688221.75,-1005881.56,2
"Dobšín,Kamenice","Dobšín,Kamenice","Dobšín,Kamenice","Dobšín,Kamenice",Dobšín,MB,bus,301003,50.490448,15.1028585,-688754.25,-1004983.5,2
"Dobšín,Kamenice,křiž.","Dobšín,Kamenice,křiž.","Dobšín,Kamenice,křižovatka","Dobšín,Kamenice,křiž.",Dobšín,MB,bus,301003,50.4900551,15.11162,-688143.1,-1005106.0,2
"Doksany,škola","Doksany,škola","Doksany,škola","Doksany,škola",Doksany,LT,bus,301003,50.45172,14.1675072,-755134.75,-1000390.13,2
"Doksany,zámek","Doksany,zámek","Doksany,zámek","Doksany,zámek",Doksany,LT,bus,301003,50.4552078,14.16116,-755526.8,-999942.7,2
Doksy,Doksy,Doksy,Doksy,Doksy,CL,train,600003,50.57361,14.6469545,-719596.938,-991600.438,1
Doksy (KD),Doksy,Doksy,Doksy (KD),Doksy,KD,bus,301003,50.1186867,14.0483551,-768745.0,-1035871.63,2
"Doksy,aut.st. (CL)","Doksy,aut.st.","Doksy,autobusové stanoviště","Doksy,aut.st. (CL)",Doksy,CL,bus,301003,50.5636139,14.6536474,-719275.1,-992765.5,3
"Doksy,Bílá Labuť (CL)","Doksy,Bílá Labuť","Doksy,Bílá Labuť","Doksy,Bílá Labuť (CL)",Doksy,CL,bus,301003,50.5672531,14.6535826,-719225.75,-992363.75,2
"Doksy,Břehyně,II (CL)","Doksy,Břehyně,II","Doksy,Břehyně,II","Doksy,Břehyně,II (CL)",Doksy,CL,bus,301003,50.5842361,14.6946068,-716094.563,-990877.9,2
"Doksy,Břehyně,rybník (CL)","Doksy,Břehyně,rybník","Doksy,Břehyně,rybník","Doksy,Břehyně,rybník (CL)",Doksy,CL,bus,301003,50.5753632,14.6922913,-716388.0,-991834.0,2
"Doksy,Lipové nám. (CL)","Doksy,Lipové nám.","Doksy,Lipové náměstí","Doksy,Lipové nám. (CL)",Doksy,CL,bus,301003,50.56756,14.6578312,-718923.0,-992370.25,2
"Doksy,Mimoňská (CL)","Doksy,Mimoňská","Doksy,Mimoňská","Doksy,Mimoňská (CL)",Doksy,CL,bus,301003,50.56558,14.6658888,-718386.438,-992664.4,2
"Doksy,most (KD)","Doksy,most","Doksy,most","Doksy,most (KD)",Doksy,KD,bus,301003,50.1166077,14.0400734,-769364.0,-1036017.0,2
"Doksy,Obora (CL)","Doksy,Obora","Doksy,Obora","Doksy,Obora (CL)",Doksy,CL,bus,301003,50.5449371,14.67177,-718278.75,-994995.4,2
"Doksy,rozc.Kruh (CL)","Doksy,rozc.Kruh","Doksy,rozcestí Kruh","Doksy,rozc.Kruh (CL)",Doksy,CL,bus,301003,50.50209,14.6668367,-719259.5,-999672.75,2
"Doksy,rozcestí (KD)","Doksy,rozcestí","Doksy,rozcestí","Doksy,rozcestí (KD)",Doksy,KD,bus,301003,50.12974,14.041935,-769025.75,-1034589.63,3
"Doksy,Staré Splavy,otočka (CL)","Doksy,Staré Splavy,otočka","Doksy,Staré Splavy,otočka","Doksy,Staré Splavy,otočka (CL)",Doksy,CL,bus,301003,50.58551,14.628191900000001,-720737.3,-990111.25,1
"Doksy,Zbyny,náves (CL)","Doksy,Zbyny,náves","Doksy,Zbyny,náves","Doksy,Zbyny,náves (CL)",Doksy,CL,bus,301003,50.5554,14.6170177,-721969.4,-993324.3,1
"Doksy,Žďár (CL)","Doksy,Žďár","Doksy,Žďár","Doksy,Žďár (CL)",Doksy,CL,bus,301003,50.5035324,14.67658,-718553.063,-999605.6,2
"Doksy,žel.st. (CL)","Doksy,žel.st.","Doksy,železniční stanice","Doksy,žel.st. (CL)",Doksy,CL,bus,301003,50.5726166,14.647047,-719605.2,-991710.9,2
Dolánky n.Ohří,Dolánky n.Ohří,Dolánky n.Ohří,Dolánky n.Ohří,Dolánky n.Ohří,LT,bus,301003,50.47356,14.1652241,-754956.0,-997961.9,2
Dolany (KD),Dolany,Dolany,Dolany (KD),Dolany,KD,bus,301003,50.1158066,14.149284399999999,-761643.9,-1037203.5,2
"Dolany n.Vlt.,Debrno (ME)","Dolany n.Vlt.,Debrno","Dolany nad Vltavou,Debrno","Dolany n.Vlt.,Debrno (ME)",Dolany nad Vltavou,ME,bus,301003,50.21711,14.323925,-747724.438,-1027776.5,2
Dolany n.Vltavou,Dolany nad Vltavou,Dolany nad Vltavou,Dolany n.Vltavou,Dolany nad Vltavou,ME,train,600003,50.2243576,14.348917,-745847.2,-1027223.63,1
Doležalova,Doležalova,Doležalova,Doležalova,Praha,AB,bus,301003,50.10185,14.5702038,-732034.1,-1042870.13,2
Doliny,Doliny,Doliny,Doliny,Praha,AB,bus,301003,50.05746,14.4244471,-743038.1,-1046349.94,2
Dolní Beřkovice,Dolní Beřkovice,Dolní Beřkovice,Dolní Beřkovice,Dolní Beřkovice,ME,bus,301003,50.3920135,14.4518919,-736033.75,-1009752.19,2
Dolní Beřkovice (vlak),Dolní Beřkovice,Dolní Beřkovice,Dolní Beřkovice (vlak),Dolní Beřkovice,ME,train,600003,50.3898163,14.4357233,-737206.063,-1009838.13,1
"Dolní Beřkovice,Cukrovar","Dolní Beřkovice,Cukrovar","Dolní Beřkovice,Cukrovar","Dolní Beřkovice,Cukrovar",Dolní Beřkovice,ME,bus,301003,50.3865967,14.4512749,-736159.2,-1010343.38,2
"Dolní Beřkovice,Josefka","Dolní Beřkovice,Josefka","Dolní Beřkovice,Josefka","Dolní Beřkovice,Josefka",Dolní Beřkovice,ME,bus,301003,50.382885,14.4301147,-737706.1,-1010547.63,2
"Dolní Beřkovice,Komenského","Dolní Beřkovice,Komenského","Dolní Beřkovice,Komenského","Dolní Beřkovice,Komenského",Dolní Beřkovice,ME,bus,301003,50.3916931,14.4445286,-736557.4,-1009716.5,2
"Dolní Beřkovice,Posadovice","Dolní Beřkovice,Posadovice","Dolní Beřkovice,Posadovice","Dolní Beřkovice,Posadovice",Dolní Beřkovice,ME,bus,301003,50.36634,14.4511213,-736476.2,-1012573.94,2
"Dolní Beřkovice,Vliněves","Dolní Beřkovice,Vliněves","Dolní Beřkovice,Vliněves","Dolní Beřkovice,Vliněves",Dolní Beřkovice,ME,bus,301003,50.37374,14.4494829,-736479.75,-1011742.63,2
"Dolní Beřkovice,Žel.st.","Dolní Beřkovice,Žel.st.","Dolní Beřkovice,Železniční stanice","Dolní Beřkovice,Žel.st.",Dolní Beřkovice,ME,bus,301003,50.3890457,14.4371643,-737116.25,-1009936.94,2
Dolní Bousov,Dolní Bousov,Dolní Bousov,Dolní Bousov,Dolní Bousov,MB,train,600003,50.44182,15.1317577,-687406.6,-1010609.88,1
"Dolní Bousov,Bechov","Dolní Bousov,Bechov","Dolní Bousov,Bechov","Dolní Bousov,Bechov",Dolní Bousov,MB,bus,301003,50.4401,15.0843525,-690771.0,-1010371.0,2
"Dolní Bousov,Horní Bousov","Dolní Bousov,Horní Bousov","Dolní Bousov,Horní Bousov","Dolní Bousov,Horní Bousov",Dolní Bousov,MB,bus,301003,50.461647,15.1155043,-688271.438,-1008275.13,2
"Dolní Bousov,nám.","Dolní Bousov,nám.","Dolní Bousov,náměstí","Dolní Bousov,nám.",Dolní Bousov,MB,bus,301003,50.43869,15.1279011,-687722.563,-1010920.13,1
"Dolní Bousov,Příhonská","Dolní Bousov,Příhonská","Dolní Bousov,Příhonská","Dolní Bousov,Příhonská",Dolní Bousov,MB,bus,301003,50.4354935,15.1180038,-688465.063,-1011183.56,2
